name,NaPS,sorbent,solvent,energy,iteration,electronic_scf,vdw,oxidation_states
Na2S6-vdw,Na2S6,,Vacuum,-157.10750435150217,4.0,True,True,"[{'Element': 'S', 'Oxidation States': [-0.393, 0.392, -0.457, -0.457, 0.392, -0.393]}, {'Element': 'Na', 'Oxidation States': [0.721, 0.721]}]"
Na2S6-vdw-elecmin,Na2S6,,Vacuum,-157.10750435471152,0.0,False,True,"[{'Element': 'S', 'Oxidation States': [-0.393, 0.392, -0.457, -0.457, 0.392, -0.393]}, {'Element': 'Na', 'Oxidation States': [0.721, 0.721]}]"
Na2S8-PC,Na2S8,,PC,-177.84244614402888,46.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84231293160826,45.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8417269459489,44.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8417162084572,43.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84137658693223,42.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84095993264526,38.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8411562453129,40.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84107780172835,39.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8407616987019,37.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8405602100529,36.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8404231919882,35.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84260259271886,47.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84122429759685,41.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84279010578496,48.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84405340795522,62.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84301950920337,50.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84415631923412,64.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8441285620667,63.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84032628141625,34.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84404703336648,61.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84393871905377,60.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84383324946123,59.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8429727614349,49.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8438059180716,58.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84356392882052,56.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8435258541284,55.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84338197174995,54.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8433256225755,53.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84322378633638,52.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84312231563587,51.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8437463983128,57.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8402051667221,33.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8374145876368,18.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8396145656467,31.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84417547467135,65.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.78413769439257,0.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.7857052430035,1.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.7884228488831,2.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.79800834221663,3.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.79181035928295,4.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.7943203690149,5.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.79230481913362,6.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.7927824328121,7.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8221046241019,8.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.82725496280779,9.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.83284902133389,10.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.83345393791058,11.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.83404550189076,12.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.83516993519984,13.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.83585253398607,14.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8364601493987,15.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.83926781512474,30.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.83913332838978,29.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.83902051786276,28.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8388676690497,27.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.838693217217,26.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8386389834254,25.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.83999393988412,32.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8385544535017,24.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.83840185496706,22.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.83827091374587,21.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8380284282048,20.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.83768720346336,19.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.83721701520932,17.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8366164494291,16.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.83846957594756,23.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84420943417277,66.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84474124134914,128.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8443067899135,68.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8446652311918,104.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8446717217165,105.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8446815584035,106.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84468281176453,107.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84468501802974,108.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84468502166445,109.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8446892365901,110.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84469783344838,111.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8447028030522,112.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8447073292985,113.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84470977110934,114.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84471316059063,115.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84471635710793,116.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8447177399729,117.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84465995031303,103.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84471774468764,118.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8447236747595,120.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84472543677145,121.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84472971590614,122.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84473116009332,123.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8447326915345,124.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84473352472014,125.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8447348951645,126.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84474123204802,127.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84426805913594,67.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84474381389816,129.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84474713500322,130.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84474988711312,131.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.8447499398437,132.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84475053352125,133.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84472069823636,119.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84465419651724,102.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84465028428082,101.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
Na2S8-PC,Na2S8,,PC,-177.84464517788257,100.0,True,False,"[{'Element': 'S', 'Oxidation States': [-0.132, -0.068, 0.033, -0.065, 0.105, -0.653, 0.168, -0.628]}, {'Element': 'Na', 'Oxidation States': [0.975, 0.97]}]"
