name,NaPS,solvent,energy,iteration,oxidation_states,electronic_scf
Na2S8-glyme-vdw,Na2S8,Glyme,-177.69612651098765,6.0,"[{'Element': 'S', 'Oxidation States': [-0.154, -0.129, 0.008, -0.123, 0.136, -0.498, 0.195, -0.511]}, {'Element': 'Na', 'Oxidation States': [0.904, 0.89]}]",False
Na2S8-glyme-vdw,Na2S8,Glyme,-177.69612642152913,5.0,"[{'Element': 'S', 'Oxidation States': [-0.154, -0.129, 0.008, -0.123, 0.136, -0.498, 0.195, -0.511]}, {'Element': 'Na', 'Oxidation States': [0.904, 0.89]}]",False
Na2S8-glyme-vdw,Na2S8,Glyme,-177.68986962990653,0.0,"[{'Element': 'S', 'Oxidation States': [-0.154, -0.129, 0.008, -0.123, 0.136, -0.498, 0.195, -0.511]}, {'Element': 'Na', 'Oxidation States': [0.904, 0.89]}]",False
Na2S8-glyme-vdw,Na2S8,Glyme,-177.69430685424646,3.0,"[{'Element': 'S', 'Oxidation States': [-0.154, -0.129, 0.008, -0.123, 0.136, -0.498, 0.195, -0.511]}, {'Element': 'Na', 'Oxidation States': [0.904, 0.89]}]",False
Na2S8-glyme-vdw,Na2S8,Glyme,-177.6931595126121,2.0,"[{'Element': 'S', 'Oxidation States': [-0.154, -0.129, 0.008, -0.123, 0.136, -0.498, 0.195, -0.511]}, {'Element': 'Na', 'Oxidation States': [0.904, 0.89]}]",False
Na2S8-glyme-vdw,Na2S8,Glyme,-177.69060673044675,1.0,"[{'Element': 'S', 'Oxidation States': [-0.154, -0.129, 0.008, -0.123, 0.136, -0.498, 0.195, -0.511]}, {'Element': 'Na', 'Oxidation States': [0.904, 0.89]}]",False
Na2S8-glyme-vdw,Na2S8,Glyme,-177.7080712956043,2.0,"[{'Element': 'S', 'Oxidation States': [-0.09, -0.041, 0.021, -0.096, 0.153, -0.532, 0.171, -0.564]}, {'Element': 'Na', 'Oxidation States': [0.817, 0.851]}]",True
Na2S8-glyme-vdw,Na2S8,Glyme,-177.69612641426073,4.0,"[{'Element': 'S', 'Oxidation States': [-0.154, -0.129, 0.008, -0.123, 0.136, -0.498, 0.195, -0.511]}, {'Element': 'Na', 'Oxidation States': [0.904, 0.89]}]",False
Na2S8-glyme-vdw,Na2S8,Glyme,-177.70936360321508,4.0,"[{'Element': 'S', 'Oxidation States': [-0.09, -0.041, 0.021, -0.096, 0.153, -0.532, 0.171, -0.564]}, {'Element': 'Na', 'Oxidation States': [0.817, 0.851]}]",True
Na2S8-glyme-vdw,Na2S8,Glyme,-177.70839629101,3.0,"[{'Element': 'S', 'Oxidation States': [-0.09, -0.041, 0.021, -0.096, 0.153, -0.532, 0.171, -0.564]}, {'Element': 'Na', 'Oxidation States': [0.817, 0.851]}]",True
Na2S8-glyme-vdw,Na2S8,Glyme,-177.71007684913434,6.0,"[{'Element': 'S', 'Oxidation States': [-0.09, -0.041, 0.021, -0.096, 0.153, -0.532, 0.171, -0.564]}, {'Element': 'Na', 'Oxidation States': [0.817, 0.851]}]",True
Na2S8-glyme-vdw,Na2S8,Glyme,-177.70962998850308,5.0,"[{'Element': 'S', 'Oxidation States': [-0.09, -0.041, 0.021, -0.096, 0.153, -0.532, 0.171, -0.564]}, {'Element': 'Na', 'Oxidation States': [0.817, 0.851]}]",True
Na2S8-glyme-vdw,Na2S8,Glyme,-177.71157096110392,16.0,"[{'Element': 'S', 'Oxidation States': [-0.09, -0.041, 0.021, -0.096, 0.153, -0.532, 0.171, -0.564]}, {'Element': 'Na', 'Oxidation States': [0.817, 0.851]}]",True
Na2S8-glyme-vdw,Na2S8,Glyme,-177.71135755024258,14.0,"[{'Element': 'S', 'Oxidation States': [-0.09, -0.041, 0.021, -0.096, 0.153, -0.532, 0.171, -0.564]}, {'Element': 'Na', 'Oxidation States': [0.817, 0.851]}]",True
Na2S8-glyme-vdw,Na2S8,Glyme,-177.71119227305877,13.0,"[{'Element': 'S', 'Oxidation States': [-0.09, -0.041, 0.021, -0.096, 0.153, -0.532, 0.171, -0.564]}, {'Element': 'Na', 'Oxidation States': [0.817, 0.851]}]",True
Na2S8-glyme-vdw,Na2S8,Glyme,-177.71108529349885,12.0,"[{'Element': 'S', 'Oxidation States': [-0.09, -0.041, 0.021, -0.096, 0.153, -0.532, 0.171, -0.564]}, {'Element': 'Na', 'Oxidation States': [0.817, 0.851]}]",True
Na2S8-glyme-vdw,Na2S8,Glyme,-177.71151963405174,15.0,"[{'Element': 'S', 'Oxidation States': [-0.09, -0.041, 0.021, -0.096, 0.153, -0.532, 0.171, -0.564]}, {'Element': 'Na', 'Oxidation States': [0.817, 0.851]}]",True
Na2S8-glyme-vdw,Na2S8,Glyme,-177.7107318847416,10.0,"[{'Element': 'S', 'Oxidation States': [-0.09, -0.041, 0.021, -0.096, 0.153, -0.532, 0.171, -0.564]}, {'Element': 'Na', 'Oxidation States': [0.817, 0.851]}]",True
Na2S8-glyme-vdw,Na2S8,Glyme,-177.71067218210635,9.0,"[{'Element': 'S', 'Oxidation States': [-0.09, -0.041, 0.021, -0.096, 0.153, -0.532, 0.171, -0.564]}, {'Element': 'Na', 'Oxidation States': [0.817, 0.851]}]",True
Na2S8-glyme-vdw,Na2S8,Glyme,-177.71044413070064,8.0,"[{'Element': 'S', 'Oxidation States': [-0.09, -0.041, 0.021, -0.096, 0.153, -0.532, 0.171, -0.564]}, {'Element': 'Na', 'Oxidation States': [0.817, 0.851]}]",True
Na2S8-glyme-vdw,Na2S8,Glyme,-177.7102643199271,7.0,"[{'Element': 'S', 'Oxidation States': [-0.09, -0.041, 0.021, -0.096, 0.153, -0.532, 0.171, -0.564]}, {'Element': 'Na', 'Oxidation States': [0.817, 0.851]}]",True
Na2S8-glyme-vdw,Na2S8,Glyme,-177.71089329772323,11.0,"[{'Element': 'S', 'Oxidation States': [-0.09, -0.041, 0.021, -0.096, 0.153, -0.532, 0.171, -0.564]}, {'Element': 'Na', 'Oxidation States': [0.817, 0.851]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68260481936184,108.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68256153695938,102.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68255274661968,101.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68257035999096,103.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68257838274846,104.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68258555142572,105.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68220151503868,74.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68259193822013,106.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6825981032792,107.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68261209147468,109.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68265480623114,114.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6826296537476,111.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68263905055767,112.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68264723317083,113.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6825434950005,100.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6826612184544,115.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6826667508844,116.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68267174172433,117.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6826769532791,118.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68268245798305,119.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6826888909593,120.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6826207564307,110.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.682535169357,99.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68249452293517,93.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68252144864746,97.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68269637003726,121.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68222139546066,75.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68224266532758,76.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68226360381553,77.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.682283006986,78.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68230050388328,79.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68231625789164,80.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6823306593119,81.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68234387633737,82.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68235570748396,83.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68252791651173,98.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68236675074618,84.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6823892258558,86.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68240299744616,87.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68241945814594,88.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68243788796826,89.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68245618179162,90.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68247180396574,91.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68248448940363,92.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68250256258804,94.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6825092685292,95.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68251536915304,96.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6823775835189,85.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68270493209354,122.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68281761051603,157.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68272278659364,124.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68280411848207,152.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6828056474719,153.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68280756363114,154.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6828101207831,155.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68281344148735,156.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68218357798636,73.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6828219013293,158.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6828265060861,159.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68283065529886,160.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68283382009972,161.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68280267866533,151.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68283623337948,162.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68283960524698,164.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68284118554186,165.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68284276982587,166.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6828443586084,167.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68284602675766,168.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68284771163619,169.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6828493787721,170.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68285071398395,171.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.682852084047,172.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68285316338824,173.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68283816563093,163.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68280122517552,150.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68279945968555,149.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6827971218265,148.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68273016888588,125.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.6827357063808,126.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68273980395492,127.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68274303036873,128.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68274580018493,129.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
Na2S8-vdw,Na2S8,Vacuum,-177.68274855526948,130.0,"[{'Element': 'S', 'Oxidation States': [0.064, -0.003, 0.033, 0.058, 0.091, -0.548, 0.053, -0.521]}, {'Element': 'Na', 'Oxidation States': [0.778, 0.714]}]",True
