name,NaPS,sorbent,Atoms,solvent,electronic_scf,vdw,Count,Mean /°,Median /°,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S8-vdw,Na2S8,,S–Na–S,Vacuum,True,True,6,96.57,100.99,28.69,26.19,11.71,-1.64
Na2S8-vdw,Na2S8,,S–Na–S,Vacuum,True,True,6,96.57,100.99,28.69,26.19,11.71,-1.64
Na2S8-vdw,Na2S8,,S–Na–S,Vacuum,True,True,6,96.57,100.99,28.69,26.19,11.71,-1.64
Na2S8-vdw,Na2S8,,S–Na–S,Vacuum,True,True,6,96.57,100.99,28.69,26.19,11.71,-1.64
Na2S8-vdw,Na2S8,,S–Na–S,Vacuum,True,True,6,96.57,100.99,28.69,26.19,11.71,-1.64
Na2S8-vdw,Na2S8,,S–Na–S,Vacuum,True,True,6,96.57,100.99,28.69,26.19,11.71,-1.64
Na2S8-vdw,Na2S8,,S–Na–S,Vacuum,True,True,6,96.57,100.99,28.69,26.19,11.71,-1.64
Na2S8-vdw,Na2S8,,S–Na–S,Vacuum,True,True,6,96.57,100.99,28.69,26.19,11.71,-1.64
Na2S8-vdw,Na2S8,,S–Na–S,Vacuum,True,True,6,96.57,100.99,28.69,26.19,11.71,-1.64
Na2S8-vdw,Na2S8,,S–Na–S,Vacuum,True,True,6,96.57,100.99,28.69,26.19,11.71,-1.64
Na2S8-vdw,Na2S8,,S–Na–S,Vacuum,True,True,6,96.57,100.99,28.69,26.19,11.71,-1.64
Na2S8-vdw,Na2S8,,S–Na–S,Vacuum,True,True,6,96.57,100.99,28.69,26.19,11.71,-1.64
Na2S8-vdw,Na2S8,,S–Na–S,Vacuum,True,True,6,96.57,100.99,28.69,26.19,11.71,-1.64
Na2S8-vdw,Na2S8,,S–Na–S,Vacuum,True,True,6,96.57,100.99,28.69,26.19,11.71,-1.64
Na2S8-vdw,Na2S8,,S–Na–S,Vacuum,True,True,6,96.57,100.99,28.69,26.19,11.71,-1.64
Na2S8-vdw,Na2S8,,S–Na–S,Vacuum,True,True,6,96.57,100.99,28.69,26.19,11.71,-1.64
Na2S8-vdw,Na2S8,,S–Na–S,Vacuum,True,True,6,96.57,100.99,28.69,26.19,11.71,-1.64
Na2S8-vdw,Na2S8,,S–Na–S,Vacuum,True,True,6,96.57,100.99,28.69,26.19,11.71,-1.64
Na2S8-vdw,Na2S8,,S–Na–S,Vacuum,True,True,6,96.57,100.99,28.69,26.19,11.71,-1.64
Na2S8-vdw,Na2S8,,S–Na–S,Vacuum,True,True,6,96.57,100.99,28.69,26.19,11.71,-1.64
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,Na–S–Na,Vacuum,True,True,2,75.54,75.54,1.59,1.12,1.12,nan
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
Na2S8-vdw,Na2S8,,S–S–S,Vacuum,True,True,6,111.78,111.89,2.10,1.91,0.86,-0.23
