name,NaPS,sorbent,Atoms,solvent,electronic_scf,vdw,Count,Mean /Å,Median /Å,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme,Na2S8,,S–S,Glyme,True,False,7,2.0791,2.0553,0.0514,0.0476,0.0194,1.3285
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
Na2S8-glyme-elecmin,Na2S8,,S–Na,Glyme,False,False,4,2.8468,2.8334,0.0413,0.0358,0.0207,1.6701
